MPI,lastName,firstName,birthDate,birthPlace,gender,value10
1001000054229,Gute,Blanka,05.08.1508,Schluechtern,F,QflCzkVgVblnSNIXjGUwSR2kbFBgfCsycIAZ4RAPRDB7iR4BsWmQEGoIATcArTk9ElDAICbhRcBpAON0JyctHAwpRA3tgPsyuDUFOYBVyMIBp1GOgES1B9OgRlglsHkbEVAVYm0QCd9oQLpEMFoDuRVsRmg8dYI7dBwCevA=
1001000054236,Taesche,Sami,26.08.1911,Wolfach,X,hkKaKQRE1eKOw70bBIGN5hBs//+BZEoAe7nKwYaE3GgQGDeBgBAYgQFRUzEglUhVSOiNpTITEZUBiZyhBRYLGJSZHRpVQ6AzQARt1sAsiFwVNECH2aAerpQwhBwElRFcHEgo1IMQAgwL8LAI4QKbUEIhrnpkyBIQzAwFnNI=
1001000054243,Loechel,Boris,14.08.1704,Melle,X,AcFIC8hsjoyuQTQ5EMQKLAIEnUEAKwtgp6oKCaw9mEpbxNSLjUOMoMiKKlPm0UAAeHgEdigAxgATiiSiAQOJ6SVZapQUCDgWcJyMApJPg8gEj6eGwIxDoMiimxkkEYIoUkxZ1oR4hsBKZuJBRDqKyzgDjlKt7FIEqgoAPDA=
1001000054250,Neuschaefer,Klaus-Michael,23.09.1207,Vohenstrauss,M,iXXbMkE9g4ZUy2eDMLU4Yndof8HF7Ct80CeKkYqQFnnaLTeHQMkJmHD//xdh23pFHVOdrE0IDZgyxuw7zR6Mm7kt3pwUqFGxfhHZsbyO+00xZRhb2o3YLdlsGxpTWZBTfIoqttDYs8tIGc3TNDIeLjCQ/ikGTDILf0JdHxI=
1001000054267,Haering,Heiderose,22.09.1710,Forchheim,X,5VmYBQAJnzZAQGMKVAMLZWcwjDGQ6lKUW9o60S6EPP26YLILnEkIyBC7NlG9oQDVv2ct6BfYukSJ3BDyIQIK+W0JWvqdwaF4xHyJppAFUngtdMCDiUgItLhkAZhvERpWWYJKUVUYMgsbySGARhufz52BSqoXOJoW3QgXGeQ=
1001000054274,Davids,Sueleyman,25.09.1911,Graefenhainichen,U,L1M4fGQ7iQpeQc0DHtF9zmONyPWEfJsUW4EZzUoaVS+bIj9zAMwen0sZ0DWVSxodnVpHoH5JEpT7xSFyBY0XmI1513EszV0jOVeF2fJfDBLV5GZ7rMFWrFLiH1ggFylX09gZtzlUW4dkEW2aLkubCfka29hl/DZT0QxFYOo=
1001000054281,Bohlander,Niklas,14.08.1606,Delitzsch,X,ocnKqvTjLWy+YfAPNugioFyCjIOALIKoM00biSyv2Okcq8OLgUMKpKj+/x3VmAKIO3lcOANCbIgHwSAwwY+ZrRxsKrQejG2lYBAKvtANwNg1RDAUlABBpouO2gwNGYqaQFM9QIswhExIVKhmWZO/yVop5B617HoCpg5uFOM=
1001000054298,Doehn,Carina,01.10.1508,Witzenhausen,M,JXA5xpTAA7Z6wXcHOMchchcwXHCwo+oSMBi77UL3UAURQ6IbyMMZlXBYXlc5oXJhO1RHqhm8CoQCxTBiJwAfrwABdtAEx1F1OCjF89q1oBRfNekW8CUppgglzgkucIMZO9FhOX541wRcKODBQjrDjhkAtbghO5I1MAxdHEI=
1001000054304,Vogt,Reinhold,29.08.1209,Gifhorn,U,AU0ClADJACkqVHeDXCFwjGWCz3DjEFBU5EmplQglJVCaAAhBhMyI1VolRTVmuIBRFhKHNMOACMgIJeXwgRwMD0nvRBOvYfCk6jBULYwwzp+3pARIsQHMCeBuVwLKVRltAMIOAZDWuZIqQfFAYFlWD5sNRgFw215IRZzUChw=
1001000054311,Binner,Josefine,04.08.1607,Ludwigslust,F,gcjKxtT454AiQ1GPkG+ARIQjPIAg6OJzOKSIcbiN9KgX4Y4hoKGJLBr//5Ukki4Y0dG06DtITNKGdoKyKTvPDPg0GIzNSLQHqJnBLOPEqPYozRSGj6FhNBiOH5R2kaBKANOcwyB4gIlolUyiRjkerRwoBq5sHBIWJgFOcII=
1001000054328,Hartmann,Iwona,04.09.1405,Altoetting,M,I98ogNmoA2xCwYfuGcUK5OfbWgiy4ioC/KCLQSLLdbeZCoBTGYiSoQoLWIMXsQIN53NCojCCBIWipDRqyo8vlQFvAyAczCRAOHWgsfp+bOEJdSkVywyCIE5CsZgeUZKSu4QhwGAxp1tpPOsQpWjOi5ChwxRkamc9QQJWObo=
1001000054335,Rogge,Abdul,10.08.1008,Tuttlingen,X,FdSQwwBhBJIKxzILegkDSC0FOtGSARswp5YKQQe4GGNZpmBxwIrQ0AYWCR0AgJC5ubSiLQKWBJzTDDSomSeOqIRlWjwfcTGQyAU0qpBMjSIlVWCeiEkAiHGpB5AekQ8IElsNUDj4t8FdYLQYQhKHmZBhhqYoulebtwRSZog=
1001000054342,Seifert,Elisa,30.09.1407,Garmisch-Partenkirchen,M,i1vzkGwozyxu/rZBtRQ6Kq8cztE6tir20MuquCqUV2vbpD5jiUgUkyKPeJUwyRJloXtFplyuA4rZ1PJ65wqPhQ0NW0q/QbRpMTWVfZKvJW4bfSvYwYG+ZDhElthQstlKCtLiDnUcua9KzoN1ybp2S7Oaw0gEnd9TFg4VCdI=
1001000054359,Zaenker,Cemal,06.12.1058,Pinneberg,U,jE64GkGJUFooabcJZoMJxCwzb0aBUjsI4KEpRQjghmh4Kj3RmCKeAwj+/zsOIQpJPqcLJHoEZpy6o0gg6yR/IEhlbjxsY+AEagVMg8A0XelbQODV+gjIHMhpCxwgOQr3GLIqUYV0OhoACeJ0DcIagZEJWMkEcGbIsyI2NFI=
1001000054366,Trueb,Damian,09.08.1913,Ahaus,U,oFI5OERIKYBa05WGDAGExCKg+JAWdYuAcoAfpQKrRCSbOSdjQIiKjRsLMjEVnGIJhcKHoEAFBJIZjaimySQdBIhoBolMxQABCFDE6cqMhNLZpKBCjERKrEbSCUqEkwofEflJdLDchCAJcGmYIFw6mVEIr1hhKhZQwODX1ag=
1001000054373,Bolnbach,Franz-Xaver,04.02.1089,Wismar,M,xcSsBkxMEibO17aZ1nARque638iogw7Q8FWPQcYXOXIPIfh1ATCTuKr+/xNG2Y55HAdFrCAAUByWkW8tWxtvQ4jkD0fUiRi065iNtd50oEMQZUoOwEDpuqpmMRhMUIhK2HZxyKMcpA5gagtiJCBbCxEQn6LsflIcBwBBHrY=
1001000054380,Wieloch,Stjepan,05.08.1907,Guenzburg,M,QMvIssdkE8gOxpaDHhcI6SatP0FA3DpC+AqLVZueRUs5ChxNqIgSsBq4GTGizTJckbCk8AhroJBoie7mfTK9Aa1pFkguhDqYGAes+cgu4YpQJWif4M3OKkqaFtIik4xaSdkk37I8yaYgLh4MIzoCiywKx5BsfNIBcwpCe7I=
1001000054397,Junitz,Theresa,01.09.1904,Melle,F,ldLiq4hJgoCAwDGxkMcaiC4EnYJBCzqgVOELMOCA+TqBpB+LLgGYiaMrwjfnEAgMGNNINjmBkXIBrKegHoONRIk5e4iEiIAWOLAHFtrIAmEZ7gOCkqQiCYzg0J+gkJGyUs5ZmEYZgFgiIqMJpRiSwzIGohLoqkIQCEJNI6Q=
1001000054403,Holt,Sabina,31.10.1098,Badalzungen,U,JfGA1sWpKCY8xHbBVa1xDCWG6WCsl+IR1AOIREq5BEGRBSRXGAOZkZIdRkcXgRBVPRJGYlugUb6CpRSiBx8GpoXJVYYVQRQhadaln4AGjHc5ZWFWoAHXEAh0RpjUERMUmOEdiXB0cVdJAQVBa/LXgSJSJiQcNh5bM1YFUgE=
1001000054410,Adler,Ricardo,22.09.1008,Nordhausen,U,5VCZVBRJA7dmT3UJPJERIDUwftDSNJQReJwpxQA5FCWdZKN75AgJVyr//xUtxLAJv1eOJHFYxoQIRTZiSSQO8Bh5XyEcQxEwCBxM4dqW1MpfdMBXsA1ohGXgDYoq0Qsf9s4MMDJUlwBYMceCBFFajFoAdiokEt5FUEwXGGQ=
1001000054427,Mies,Marie-Louise,15.08.1805,Starnberg,M,AHuARsdguulOw3cGAkE64KcdeoEhbArE6CsK76q6biAoyrSRKBKGoSIIanOh8Up8OimC4FJog4Di0OLqJyRb6AwQMwBtCIoHuKyAZ+Af4LIVLuiXicxmIVzhXlxg8Jo4GEpkfSE0h/YI2KBFJRpOiylExPAmXaJkdggnWPA=
1001000054434,Bohnbach,Alexej,29.09.1511,Koblenz,U,RW4IXk0PkCKkdVwJdMBxNGCo/Qnw2pDAfKEc5IfcFu+BqPrngOn4g7jRgqHnsZiwn9IEtOAsVAwUZ7Su6KdDUCNZH5XkYSCUArAIp+wkB+WGtUzdwsFha0BiYgsEcYvF0KgZoZTU10JAYiNIAFGSAQFBGjAGxwZhE4jVNpI=
1001000054441,Roehrdanz,Kreszenz,25.08.2008,Geithain,M,oxySChBtmpwGqtYoelQqiweTv3NRzJoS+PAKQws6Vl1bQgiQiEsdmU9wSl9siOqbmAbulChYQYjJp3lCAz0MRUg8QrJNydAXSyWkLPJHqAfR9GgOOUgAqMa6xV6FjLlvAEVqsKZAKpR5iXrQhBCQG9II/AJjftwZwEwXbyw=
1001000054458,Schueler,Amelie,05.10.1106,Einbeck,U,jEm6XGRkk1JEQ29DBIEN4QRNXIH4fAlM7pEIxYkEVmgN/ibjYAgQpQj+/1kUxwIUnDEEoFNQhITwAXxqDhYXaAxYfSlNQQMUkEUN4dAHTeAQUlLAwex8YFhiFNgEEwKGlJtIVaBUEuYZsAJcDNiakPBSauAF15ZCxAhUdIA=
1001000054465,Eimer,Ole,15.09.1203,Mainburg,M,iGyBRAwJgmBO1UfDQmAyaCYDzUkraApGwEuqcSuEcGCh4jujCAETgCn//0MUoQIxkCsFoCJmABjAheBgYwEcSBhdOyvFSSUAArGAYZFA6OEBYmiHgGDpINhAB9AgsKBzhYps+5I8+1IIGSMUBRoWC5NCwmEtSAY4RwAFaPE=
1001000054472,Beer,Heidi,29.09.1612,Bayreuth,X,pFWSCURJBWQQVPFNGABhhWSA/39FmBAC39UuEEykHGKVdBAB0ADQhAD//0kZkgEQVHMJMlEiQJwkT4KigUXINBwNDFaVQO2AwlAAg8TEFNGF5CaJpABRhIjFQxwEE8BDWII8AOGQvIFjQSEAUJn3Q5MJFgckNBIKCcylcEg=
1001000054489,Riehl,Rose,03.08.1105,Doebeln,M,BUgA3BHUkoKawxtGUMMLYscK6sio2BsSaKmbwU8IpKlYyKSDoAEAsYJQCB8xsYLZCgXgpUopjoQw0CAgoayfqQAlVpQNAZYFGFiEraAQsfIRJMiCiUmAMdjoBRBkkIkYFFohUSRQojopiYBIBgiGjhIAzLChmOIRhgwGHIA=
1001000054496,Henk,Sylvester,31.08.2009,Nauen,F,oQTSGYVcQBxGCDCNmgEshD1kBUFRrhA48LQBp1iUVWHJoB0J+AFAMEL//xR7jBhNGVNIMC0wAegCDJ8CTRYtwKyd+4KMLNkyTtQEFVomxEkA9AATAA2MCs1I1AhgyiFaWNIAGhkAaY160AMDaLiQ0xQAZlRsMEiZOARWWAE=
1001000054502,Zobel,Angela,17.08.1811,Beeskow,F,Fc8DjnBgiF4KR7kHiKQJABW8jXGQLDNiOqRY5YAieAhbxSgpKPtARAscElUC4ghIuRRhYrCIXFxWBrLjCwkfZEh1CFTMgULCMLykk5CWx1AAhGGAgIBBFEKgEg5nEy5aOFARHEFwFMt0ICiYlCOmiTSVjgFvtgYUtIgyFKQ=
1001000054519,Baehr,Stephanie,21.08.1607,Werdau,F,A0XKktVgAgFvSrAPlAUMQkyvDACQnoLzOIXIsUgGRDhUwQwZaAOYpUr+/xchgLhdFRAMoC5AwMCEjas4B5eJjQ1sBo7lyBYDSLWoEcgU6MjA5RDCxQyPAppgZp6sUTDeGEA8SqxYCD5LJBpjALieiQOIpq4sdJ5CVgAMOOI=
1001000054526,Faust,Tomas,13.08.2010,Ahaus,X,LCU4OkFEDZpqgTQKKqKNhEAgO5GULgog45AGyQyoGkbbASMKwgoKgRI4KBFgkSJBuewLGQAQBJx/HRiCCQwOIQXMjpgRjSgwygRAizqMgk1MFOAYiHSIjcAkiwgIARp5EmhANECoqCM4YGBIQBramDgJpLo4SrqqtkIYGLA=
1001000054533,Austermuehle,Imre,12.09.1402,Loerrach,F,wHSiZF2Ng2ZCwSVCtECoZqYUT4s1qgey2vmK6QqMeP6F6CtrIRmAJUtrCRfAQhi481cpoi4ChNwxxrssD45BmRhdm6mlwwBnGtgAy5aME08J4ASKkqgKLPZogwgsEypPtsosUmyYqhzIPcPAyAubg3ERAmvMKtIKlQ4VmPQ=
1001000054540,Ring,Alf,06.08.1807,Kehl,M,IEJQjEBIxoZCwRqBoCUApIcgKhgaqltIIKgKFQoIQghxBKaJgAgQghKgznkgoINBigKE5CkIBtBggiBmCbSo4EJkCsgtwDNkKY2QqqBE4DIBJYoHghACJMiEAxKksIvoEUAgg6kYCgAIaACETGICigSInEo8CloAlgiaDgY=
1001000054557,Gute,Irmengard,17.09.1707,Halberstadt,U,odBDXFV4FBwRS1UfBDQRTHRAfGAh3EJcwIGYHXKFFDqCQB1dEjuDBVmVQVc9CH95HAIc4N5AT/wIpwVqBwTPWB1cL2olwBFUQV3FyfklJsEdYQjqgh1aKNxJg14IWaxkHMUAU2hcXBHIMxNQjGN3kVVp3ioVOBZOll8sDuY=
1001000054564,Lorch,Mohammed,05.10.1208,Schongau,M,xV0aGpRFsxpmxHOApCmX5Eq1HQqx/Apk5JGKxaqyVFBRGDbXQkcEhTgwCBOUpQKFfECF9IBUAYxjh3TwDwoKMWVdJgBMQQGwI6WIo7hs4uVRt3xYwkQML8giV1BUFZp5FEgqUoB4q0cZCUJgBBIWnhgA9k+tSJJIYQBQ/GA=
1001000054571,Stiffel,Hans-Helmut,11.08.1709,Freising,F,ZdXCS6RomFRmTbnEgJUIxWyNDOGBngvy/JQJ6UiyVVjawhxZOYNQgGqJKlU7xAlNbnpRrGhgBEiyjP4jxQmNY0UpArb8yBAjmV2AW9o2y1wA9SJGkoicEM5kVpBwUBraPMBC3kh4i89rQC0ZbSvHw7BRLuYttc4M7gxEL7M=
1001000054588,Mangold,Hendrik,17.09.1805,Diepholz,M,oOtDjWQIgow6zfatwGEyrCem/WAg6VpEaIvbRyKLUoGiSZGJMPUShdspCmM7qUrISkPK5Zh6Il2izCFjBDwZ4FEtoEQOwgBAHN3iYZh0ftcVZpgfuQgELcrYEx9h3IgzWZAhE6MUi48aPOkDBIuC22QA6hQVbCo0/AoGXiU=
1001000054595,Bohnbach,Fadime,20.08.1109,Waren,U,x0yIXkRNnAKuUtyDNOAF8OU431CgsgjS6BmJxcTUFWvJQGhlACFQESoxIJVugZnxndYGOEIEUJysVUYqSxdOCBBNfh/VQRGUyhAMm9ikjNUAbEDcwXFJJrBidhkE0alMfOBQSvNUbSNoYhNIIEDSARMBnugh1cdJFw5EPPI=
1001000054601,Henk,Friedo,27.09.1811,Grimma,M,JMIJTwaJxo4gymoYgIEBLGsIDOSA6kqQ+Jgr1EKkFEucALgbNHoEoSgRqxE5qS5BPELYqCjYwhwLzGEzCBwOsggJgVA0AcoBhNyA6pIlIFkWdOgrkAiQKMhsCx4oWIoAWYRhAiVwGiMSSIcJAOfSzxIIy8TEqJIQPAgHGKA=
1001000054618,Pieper,Hans-Werner,17.08.1003,Graefenhainichen,F,r9Gbw2D4Ax5Kc7LHnEBlTEWBDPaeuBo2OfAI6Wi3UDcb4io7OH8cPUr+/zeWq1g/PVEC4CS8klyrBLPywYUPrbkp2HCnuVYzME2l2rJhzkTc1OQahguYjBogBh4iuTtb2cYAszk4SzlUBMyRDhMea9MeD8gpOJaXsgwxIGA=
1001000054625,Kraushaar,Jana,03.08.2004,Muehldorf,F,KTU60CXMhrNCQJXIuuQKZUfUNxlYjiMg8NUDq7iKWlLRgIuatIGAS47//xZllQtMHpDYErC8ANpiQLpmCystBwE87oiNuI8SKoAAQPLA4k8MvglvgESiq7qEwZ4j5JN6OkoJknSgpJg6AArEBHFOmj4ITiArbyocchISAjA=
1001000054632,Krein,Rebekka,29.09.1308,Schmoelln,F,AUBLzAR9gYCGWHAivOXYaeX07khirHgyeOCosQ+O7pi1gA6DoIGAkZYZdDVhkokdgFLUNyuMgcAJx+OmxyS9FgQ4SIKNRDCmKFUEaKTMhJOnpL+DkIENBATkRWohlIsMRcFAgfCZlFwp4IHQYA82r8ELTwjtFNIxgtTnKkQ=
1001000054649,Reinhardt,Danuta,05.10.1507,Parsberg,M,B/kwxNWhG3I76YcEElUh4OaQXgKwxPog4ls7eQuGVBA7ijQZigDBizoYDBP3ocJt3jhFpFHyUJzokHNoIwSbRU0oAoun4aC0MKWhpdgQYNYZsOmlsVTgKEZsA9jAcJxyEFRr/eEehJMYC6jERRpHi8NiwDBFeFo+0kQe2n4=
1001000054656,Aumann,Claudio,24.09.1206,Koetzting,U,E9YIGEEpgMAiY8UONIEI5PGTS4ixnIpO3KGoTUrLdsSJU4HTkNlTMSgpcsltEiAJ3XIHoOJMTZqixTQyjYxPHA5/JqgMxGAFKl8QsfAEjg9DdTlXyEhAhMpDgZpREQLXQYBExubWNmgBYWs4HUpaDLoJG4VGYqZKpShVIvI=
1001000054663,Ziegert,Aysel,25.09.1102,Bernburg,F,xk+GDFstgnNtR8wBksQbACUczVGxSBVg2MYI4QAQRG395jhBLAmEYAI9EVchQAhImHdAoDBIxMxSxMJnKolXVIlNGnT8EYJiExwAxcQWRWcA9GEFwcrBEexgcFBkFBZCWJd0XfJ0ff5E4AFdkRLWATFUWpBMx44YVBgVVNA=
1001000054670,Dietz,Maike,27.09.1405,Eckernfoerde,M,GNgBZ2FJhgUy60I3AMF64eZIympo6lpH+XHbUWLMPOuA3wGDYTDOoRELCQMRtwIYJvIGp0cA05hh5SggAwZdmUgIJognKQIDGPyHJdIdM7M1cguxmCxiIRhC1NeAEJgwQpA1Q/EV1TJcz7NHgBvTmgGH0rAlbesAVAcFHfI=
1001000054687,Trommler,Rosemarie,07.09.1406,Parsberg,F,iNCjTEWoukQL4hWKwgIC5OYSHuIArpCo2JkLOQmCYyP66r6zqzHCowr//x8jIcqZKfcmp3JKytio3M74IgYXqUy8G5utIqIHCR3CpdooIGBZ5rC3rVxCGBpIkxbgcAzygopKSaEcJjkpx+NsLwNWhxMqiqAcePIWlgpMgdI=
1001000054694,Troest,Georg,02.10.1128,Schmoelln,M,RUfQC0QVs77mzi9gxNQLLMM+ytixrA6yjLeKwA+otI0cBj7LBMqAkNKWSFcA6EPFvcRh8QIQgQwLjXikBQDeMi0dSrkHgRB2DF2Eq9RMMA0htHoojMmMLATkFyCEkJ8NFUhgMgB0LgZR6YBoBBvGjgAOign8mI4RpwwUKcA=
1001000054700,Rose,Gunhild,01.12.1101,Neubrandenburg,X,Bl1iiIITle5ORY+bUoI3WDAITwGFGhhkixeawUSbOHk7RnsbiKgABHA4AWUBXZyW2zUpJIPrKQxI0MIgdQU6WQ1tmpBXi6EEUmFA/4imZiMdxGqfuWFUmPmg4xLxE0jhWsLsWbI+bcMJ0TLPQxKWtxBbaLscqlIblVoNcpE=
1001000054717,Staude,Edward,07.10.1209,Eisenach,X,DtUbAFSJBXIER0WLNBKZQOQEWePRrIIE65mK1S+RXemQwKcbgHGJBDtxKdHxoBMVX3rFrLJS4J1jhFhgBQoKyD0dWDgVQyEwyx8hx9okIm1VMEOQgCVMpNxiD4fAUQBJNYQg1FGYvSwYUaEAQFvDBPgzwisMC5MNFcxUiNI=
1001000054724,Trubin,Gereon,14.08.2013,Kronach,M,hISpThXFo+winXICPy/ATIYFDYMCKsqBtNQKsQKjm3lRJIqiBYoEoRBuP5BwmCIBtdUE8CkOgIgLzDmSTQgpoxpNCYkUxgAlpqSA6jAIoFVoZKiNNSAILYAmhgKAlo5qB0ogwWC9LRAoTKAIRBodu9EMnYhkClwbpYxoi8Q=
1001000054731,Schleich,Babette,12.08.1311,Strasburg,U,RckLXmblkGIOYb0jHoHxYCBcXaDllArQqGMo1Ym0LGyhnj5nCAJAGWAaATEGw7icvTYBIkcAwASug80qLZ8aqFRRl4fFQSCxMBQJy6DmtEABRODfwQh1KJCqJxBkUaoNmNg8XZr0zy5oCQaNL1u3g4FafiGu/JZq5Q0wmrM=
1001000054748,Stiffel,Sergio,09.08.1704,Strasburg,M,gU/gQUZsEsBO6ZdAAtUoBC6MruFFDgvA5IIKAUtYFWrrahQPCAPAiGKLCXEGwioEyD+BompIBAKSxOiipSeayAxJmpROiJAhGlyAb7JWo+qA5ShHgYheOEj+FJhg0YALDtIk37L8yYZAiAedTToWCzJSzgAvrBIGhoK2jZA=
1001000054755,Putz,Klaere,14.09.1313,Neunburg,U,kdiJW1apgXReXIQGNwCoQDQATAJiPBpA4EcINQKJBjmpY5HDSUgJIUEJIUdkuAAQ5DMIoMNsNAyLpcEiYBQ5yQlIDohFaWEFIDEJXbAKZEkYYKjFkAJItFHCgB7hu0iGSMN82ZL9SdoJFIEEmVobgRFaSihMOEZYlgYMU5U=
1001000054762,Mangold,Lidija,12.08.1505,Uffenheim,U,yHkalkBBkCRaRPeF1OVyrUeS+WAt2Da0KAGILWJyFg8TSgDTBMZShfkqMHMEoRF4bzRD4PXioFCiw3F4I4RI5EF1dEAF8AFgOKRBc8hxlYAVZmVaiQlkZFpwAxgwMSJ/IFRKMF10iwMMWfkFBltTmUUARIMmeaZxNQAAG2Q=
1001000054779,Kaester,Karsten,24.09.1208,Eutin,U,idSIGABtwIgCSHULNiQIQCUBfUABOAoU8DEYRQgPBmKoo4DZUJEZMUL//zU9kBoBXEOJIFwIAYjCRQlmASTtEAhfTKgMRTACehEMEeBEjGsBdChPgAxICITrBYok2SFPUcJM1GxUPogAAQMQJFhaqJEKDwksMDZsBQRHKig=
1001000054786,Hoffmann,Henning,29.08.1712,Lemgo,F,MEQabcDJhQxDW7EKgAHA5EyizTBByEvhsIMboVCHVEkTwBkpMIGKgRqg1tc8sAxaeVAPcDtAkMgADrLmgZRJRHC1AMLFzGBKSuTUDbQI7/+PxiTRqQhAWMouARlkWArfWUFIgaCRoCkDAXhgRQkCwRZBjwN9YzpMjZHKWCQ=
1001000054793,Schweitzer,Paul,11.09.1006,Wurzen,U,lcibGYT8gZKscQwZFIAJsTVuXPKQFpsYSFOo1tqUNGnZKGXBigIRFQH//x9FoRBHnRMA7UlUFpQ5h5ywRBYCBh1NXI+NcTBRABUv0fBnB2U4cPBS8EVUI0lgRQAiuTWGGNcRGNDdAxQ0MLE7CFjXArMIqwAM+EZD2gxUB7I=
1001000054809,Koehler,Gottfried,30.09.1110,Jueterbog,U,hkCTXDWIhl4Q8hwQvIRRLi0MbJDyOJii6DjI5JDAdi7Q7v/jsEjALVj//1MkLGCInLPQpMw+g4dqpVEyyowvszl9H4EkR441IBgE6f+0VGEAeOpOgwhoBuxoI5I0sUgekJ7o0CR8irlS1BVtoXqSkHUISoiE3Id0MKgUNvY=
1001000054816,Stiebitz,Silvia,04.02.1059,Fuerstenwalde,M,F9wC2wXeCiLFxheVGH0JhENUSaLBX/4hqLELXlqZdUkVLqRt8oDNoxM4KgsG3VLPWTRH7C/glb5j4O29jglPBAwNEhA0KR4D6u+DpJxUYqskIEk0gB1NMo5in12JUN3cVtN0wHU5LfdhSgRSpDyei1cqxpB8KMobtDJre2M=
1001000054823,Bolander,Sigmar,29.09.1507,Beilngries,U,oXLAOXSdEGAOROeHxGV4iXyG/VBxlEJSVghadSUHBaiEIUxTAMCK0Tv//wvtcAC9H1NHOVrgbJOExbTjpweEGExoDSwEwFEGGHWgkcQcNMCF5QRZiAVnJAJgJzAdcTRWZJISJoHcl0xZBOlCEG3fiVgRJwcUZD5lB8qHFSM=
1001000054830,Renner,Verena,22.08.1706,Hammelburg,U,6EjAmALpAmyOShSLl4QAhCQS/oAAkPFYuGIIBSyAlDw/YhTLmIEKCYD//5t8gowgjSFNJkjgiIAIh8EyKxS8xqh0L5IMSTClaMSK4fYEnlQpRTFFm0lKCAi5CRgqWajuCMIuW9J0WxuIIpAkDXsbpRIIDALtaNZWhgBACLQ=
1001000054847,Hoerle,Gottlob,30.09.1303,Wiedenbrueck,F,skijTeWKBQxIVwbjmEXAzSQgfTB6iwhg2rDaaRiXYiPA5X+j8EkZxEIpakeQD3pYkzMhIDJmAUFoFcamQRAPTBiZHYnFKS42onAlfP0v/+Ao47K54SXpAnhWRpAgsIgaiJrpwTD+Df1epCNhIAg3C19ZgyRIdgcxthgFQKI=
1001000054854,Barth,Mariechen,06.10.2012,Lobenstein,M,RdY4C0gd0r4BirMLFmY/5QMJXUGx2Ap4mJtGQeqSEElBA7yVKIBTsQg42h+pgZoBWVALlFgQx7zEjj1YyQcP6EAVcixchRLUCr2Mo1QgbMsZduwbSi1DLMxqrRgsSMHxO1A6EbUMpyNySWAQDBhC27hAj6MAXqwNmQxcPSA=
1001000054861,Linke,Gaetano,05.10.1413,Melsungen,U,h1hcnAVB0J6CaaYzFenrTBnAy8GYeUswZ5kJRSfS3mEZXCnTDQgNlbgYBQdEiTFZ/boPcGdQEgRowzxqARSO6clxdogVw5ARAIgtjZAOFbgQl83cgEnoUFqkhVhQFYkmEFUp1RT0nUo5DMoESFg7hBIYUf6ZfVZB1R0y3LM=
1001000054878,Weiss,Selim,01.10.1809,Lippstadt,X,hMMwAoV4jJqeYTUIECINRCMkLMGdZhIt01+rXF6cHkKZgG0ViBC1hBtVYgcBRSJEWCuQ4BAYDDwB7xSrBShqgBQcHZKd6bwwedVF1rInITIcuEQCwaHE40ng30xCmagAGpcMHiWYSIVR8GEdQBueiqkBp1YEDxNHFgOeEFI=
1001000054885,Moechlichen,Rotraud,02.08.1706,Vohenstrauss,F,wFBbKwD8oa5WSzQL8CU+5kE6foJMaJbseN+LoaiaUk2ezV/L6MEBlHKKsl9IwfqJCXStJK1AjNgijf4/xa7NihE18hmMhBC3HIbN6d2s805hxzBSzE3A7vrICxig2Yj9PVBCZvDYuy9LQMDlDDsCTCiYfwjrffcf3kBaGbA=
1001000054892,Scheibe,Joergen,30.09.1407,Forst,M,gEzLCUScFiwH3idKqDQAZGdEHJCC7gpgWtQquZqGDGrgrBYrB8gJyFCHukEog8oVqtcMqhoMBJKAji6gTRLKiTwtCgqf5LC0gB3N6pKMJECkbSigwBl+KLjohpgKuIxKE4PgQrBYDidqjAPgACk2Spkgp6IkSFcWTgNsCKI=
1001000054908,Bauer,Faruk,19.08.1108,Schwaebisch,X,hVqgqkVYheIeRD0p1LNFAETuvIOAtisAK5EK6wwoHWuaIC8xgIaAhSL+/znBiIBFOPXALJJDQxQ/AOnojTuKOJyMiBxdASAg7dUEgsBsosaExHYDhBwHhBiiJwJE04seEEJ0IuCwxC9YQKCsSZL/STORDq5khJoENI6CsPI=
1001000054915,Hiller,Inna,10.09.1510,Germersheim,X,rnDQxAWplD7BQgaLIIUhDWciHFmwwuo0czIKaAaAGmjRLCsrnsiwgDn//4MUiUAqmCPEogXwAJbIhlA6IwAqlUwZWzF0QSBQaHSD6rAjBNQNdEkoihAwoDx0IzgpNXxCmIqKcWQwKFnQWCNiwDiTDREtQhpEqhMxNghcOUA=
1001000054922,Mosemann,Apollonia,15.09.1413,Waren,X,B3AJiMUInCwLVZefcSe/6L+yj0My+WqS84CKYSfWeUmxQAGri7gSkTkJuIecCBFpoXPOoATsTIro1WLsboQ6hQRpfZUUzrAQaLQFXrAOALAEbuER6UEo8kpAh2xAsYuyGcpCeXOdiRkI9WsAQhiGhAkJwwJQ+vYx8TZcYiM=
1001000054939,Schomber,Cosima,25.08.1905,Lichtenfels,F,i0uPqETUiSCnQFOHnOdUpWdU/GiAfCs4+Ykr4YiR72MB6w6RqwELAZr+/zcq4xjcQ1FHYzLFHdhhmo/zJ56vhJy5HIOsgVC2eYRNBcicjcBH1WWQ6WEXNUOhF1koFPA/gdIOB9WQA684UfhIIgsyhRMCdsr9QmMRVFBgWEA=
